id,age,gender,course,year,parent_education,weather,study_hours,sleep_hours,travel_time_minutes,attendance,absence_reason
15705,21,male,bba,2nd year,high school,rainy,1.24,9.48,25,1,none
15707,20,male,b.tech,3rd year,graduate,hot,0.44,4.65,88,0,personal work
15710,23,male,bca,2nd year,post graduate,cloudy,2.38,5.24,17,1,none
15711,23,male,bba,4th year,post graduate,cloudy,1.89,7.83,20,1,none
15712,19,male,bba,2nd year,post graduate,cloudy,0.58,8.45,88,0,no reason
15714,19,male,pharmacy,3rd year,post graduate,cloudy,5.7,6.04,25,1,none
15715,18,female,ba,1st year,high school,hot,0.69,7.63,45,1,none
15716,22,female,b.com,3rd year,phd,cloudy,0.06,4.8,39,0,personal work
15717,23,male,b.tech,4th year,no formal,sunny,0.89,9.61,29,0,festival
15720,23,male,ba,2nd year,phd,hot,0.54,5.58,15,0,travel
15724,22,male,bca,3rd year,phd,cloudy,5.93,7.04,10,1,none
15725,18,male,bca,1st year,no formal,sunny,1.17,9.23,19,1,none
15726,24,male,b.com,2nd year,high school,cold,0.46,9.39,48,1,none
15727,20,female,bba,1st year,graduate,hot,3.52,6.8,77,1,none
15731,20,female,b.com,2nd year,phd,cloudy,4.91,9.94,76,1,none
15732,19,female,pharmacy,1st year,post graduate,cloudy,4.13,4.98,72,1,none
15733,17,male,ba,2nd year,graduate,rainy,5.29,9.65,82,1,none
15734,24,male,nursing,4th year,high school,cold,5.17,8.75,10,1,none
15735,18,male,nursing,4th year,post graduate,sunny,1.01,6.59,7,1,none
15736,23,male,b.sc,4th year,phd,sunny,3.8,7.48,54,1,none
15738,22,female,b.tech,2nd year,phd,sunny,2.85,9.87,39,0,festival
15740,23,male,b.sc,4th year,phd,rainy,2.17,7.39,74,0,none
15744,24,female,bca,1st year,graduate,sunny,3.63,6.37,32,1,none
15745,19,female,ba,3rd year,post graduate,cold,1.52,9.25,33,0,travel
15746,23,female,nursing,1st year,post graduate,hot,1.13,9.87,11,0,travel
15747,17,female,bba,2nd year,phd,cold,3.61,4.07,35,1,none
15748,20,male,bba,2nd year,no formal,sunny,0.78,5.55,6,1,none
15749,21,male,ba,4th year,high school,cloudy,3.5,9.94,54,0,none
15750,24,female,b.sc,2nd year,phd,rainy,0.05,6.95,38,0,none
15751,17,male,bca,1st year,no formal,hot,3.76,6.8,74,0,personal work
15752,17,male,nursing,1st year,high school,rainy,1.74,6.02,48,1,none
15753,22,male,b.com,1st year,post graduate,sunny,4.61,4.66,27,1,none
15754,17,female,bba,1st year,graduate,rainy,2.63,9.29,36,0,travel
15756,17,female,b.sc,1st year,no formal,sunny,2.01,7.63,7,1,none
15757,24,male,ba,3rd year,post graduate,hot,5.9,6.73,30,1,none
15758,21,female,b.com,2nd year,high school,cloudy,4.01,9.07,20,1,none
15759,24,female,ba,1st year,post graduate,rainy,5.09,5.86,43,1,none
15760,18,female,bba,3rd year,post graduate,rainy,1.77,4.25,75,0,sick
15761,19,female,pharmacy,2nd year,phd,cloudy,4.75,8.07,62,0,project work
15762,20,female,b.tech,3rd year,graduate,rainy,4.52,4.33,7,0,travel
15763,17,male,ba,3rd year,no formal,cold,0.44,4.7,35,0,personal work
15765,19,female,b.tech,3rd year,high school,hot,3.53,5.02,64,0,personal work
15766,22,male,bba,2nd year,no formal,rainy,1.58,6.32,49,0,no reason
15767,22,male,b.sc,1st year,graduate,rainy,3.82,9.43,59,0,travel
15769,17,female,diploma,3rd year,high school,rainy,5.24,6.87,13,0,none
15770,22,male,bca,1st year,graduate,rainy,4.61,5.98,37,1,none
15771,19,female,bca,2nd year,phd,sunny,1.38,8.66,23,1,none
15772,23,female,diploma,1st year,high school,rainy,4.62,5.76,77,1,none
15774,19,female,bca,4th year,phd,cloudy,1.64,9.77,48,0,none
15776,19,female,b.tech,4th year,no formal,rainy,1.23,8.13,19,1,none
15778,20,male,bba,4th year,high school,rainy,5.0,9.43,48,1,none
15779,22,female,ba,3rd year,graduate,sunny,0.05,9.33,70,0,project work
15781,21,male,bba,1st year,high school,cloudy,0.59,8.71,66,1,none
15782,20,female,pharmacy,4th year,phd,rainy,0.52,9.23,62,1,none
15783,24,female,ba,2nd year,graduate,hot,5.39,7.88,15,0,none
15786,22,male,diploma,1st year,graduate,hot,1.48,9.72,75,1,none
15787,18,male,diploma,3rd year,post graduate,hot,0.53,4.24,80,0,none
15789,20,male,bca,3rd year,phd,rainy,5.79,9.6,31,1,none
15790,23,female,pharmacy,4th year,no formal,rainy,0.87,5.97,30,0,travel
15794,18,male,bba,3rd year,no formal,hot,0.21,9.18,14,0,travel
15795,17,male,b.sc,2nd year,post graduate,hot,2.01,4.97,55,0,personal work
15796,23,male,ba,1st year,phd,sunny,1.8,6.66,10,1,none
15798,23,male,bca,3rd year,no formal,sunny,3.31,8.95,39,1,none
15799,19,female,b.sc,1st year,high school,cold,4.89,4.21,27,0,personal work
15801,19,female,diploma,1st year,high school,rainy,4.8,5.35,42,1,none
15803,21,female,bba,4th year,post graduate,rainy,0.46,8.55,35,0,festival
15804,23,female,bca,2nd year,high school,hot,1.41,5.76,35,0,sick
15806,20,female,ba,3rd year,graduate,rainy,5.9,4.61,51,0,sick
15807,22,male,nursing,4th year,high school,sunny,3.7,4.39,47,0,project work
15808,21,female,b.sc,1st year,no formal,cold,5.93,7.32,79,0,project work
15811,18,male,b.tech,2nd year,post graduate,cloudy,0.11,9.25,26,0,festival
15812,20,male,b.tech,3rd year,phd,cloudy,4.3,9.63,62,0,travel
15813,21,female,pharmacy,2nd year,high school,hot,2.72,9.12,10,1,none
15815,23,female,ba,2nd year,graduate,rainy,2.66,7.82,11,0,project work
15816,17,female,b.com,1st year,post graduate,hot,4.82,5.16,18,0,sick
15818,18,female,diploma,1st year,graduate,cold,3.66,9.78,63,0,none
15820,24,female,b.tech,4th year,graduate,cold,0.9,4.24,44,0,project work
15822,18,male,bca,2nd year,no formal,rainy,1.0,5.97,77,1,none
15825,20,male,nursing,1st year,post graduate,hot,2.45,5.5,51,0,none
15826,20,male,bca,3rd year,phd,rainy,2.44,7.88,35,0,no reason
15828,24,male,pharmacy,4th year,high school,rainy,3.81,4.62,76,0,project work
15829,24,female,bba,2nd year,phd,hot,5.27,6.11,8,0,personal work
15830,23,male,bca,2nd year,phd,hot,5.03,8.55,54,1,none
15831,24,female,diploma,4th year,phd,rainy,4.65,4.39,43,0,none
15833,24,female,nursing,4th year,post graduate,sunny,2.9,5.96,17,0,none
15834,21,male,diploma,2nd year,high school,sunny,5.52,4.29,75,1,none
15835,17,female,b.tech,1st year,phd,sunny,4.42,7.71,47,0,personal work
15836,23,male,ba,4th year,high school,cold,1.72,6.13,36,0,project work
15837,24,female,bca,4th year,high school,hot,0.36,8.04,32,0,sick
15838,19,male,bba,2nd year,high school,hot,2.86,7.69,83,0,personal work
15839,20,female,b.tech,1st year,phd,cold,3.98,6.58,65,1,none
15840,21,male,b.com,1st year,graduate,rainy,0.67,9.29,76,1,none
15841,22,male,b.com,2nd year,graduate,cold,2.26,5.27,54,0,no reason
15842,22,male,b.tech,3rd year,phd,rainy,2.99,9.88,12,0,festival
15847,21,female,nursing,1st year,graduate,sunny,1.09,9.36,24,0,festival
15848,17,male,pharmacy,4th year,graduate,cloudy,2.32,7.39,43,0,travel
15851,18,female,b.tech,2nd year,high school,sunny,1.05,4.74,34,0,no reason
15852,19,male,bca,3rd year,graduate,sunny,1.73,6.11,74,1,none
15853,18,female,b.sc,2nd year,graduate,cold,5.93,8.52,16,1,none
15854,22,female,b.com,1st year,high school,cloudy,5.63,5.1,63,1,none
15856,18,male,b.com,1st year,no formal,rainy,1.98,4.43,41,0,project work
15857,17,female,ba,1st year,phd,cold,4.59,4.16,57,0,project work
15860,23,male,pharmacy,1st year,high school,cloudy,3.75,9.72,67,0,travel
15861,19,female,bca,4th year,post graduate,sunny,5.93,5.75,30,0,sick
15862,17,female,diploma,3rd year,graduate,hot,2.01,8.43,83,0,none
15863,21,female,b.sc,4th year,graduate,rainy,0.21,4.06,76,1,none
15864,23,male,b.sc,3rd year,high school,rainy,5.05,7.81,66,1,none
15865,17,male,b.sc,1st year,high school,cloudy,3.67,5.28,84,1,none
15866,23,male,nursing,2nd year,high school,hot,5.02,6.44,77,0,project work
15868,19,female,pharmacy,1st year,phd,rainy,2.65,7.24,42,0,travel
15869,21,male,diploma,3rd year,no formal,sunny,0.63,5.34,88,1,none
15871,19,female,b.com,3rd year,phd,cold,1.58,9.3,15,0,sick
15872,18,female,b.sc,2nd year,high school,rainy,5.93,5.06,83,1,none
15873,18,male,b.sc,3rd year,high school,cold,2.39,9.33,68,0,festival
15874,23,female,nursing,1st year,high school,cloudy,5.29,9.1,89,1,none
15875,18,female,ba,1st year,phd,cloudy,4.93,4.12,79,0,personal work
15876,17,female,ba,3rd year,high school,sunny,0.8,9.1,79,0,none
15877,18,female,b.com,4th year,post graduate,cold,4.91,4.49,60,0,project work
15878,17,female,ba,3rd year,graduate,sunny,5.11,7.76,44,1,none
15881,18,female,nursing,2nd year,no formal,rainy,4.54,4.12,62,0,sick
15882,22,male,bba,4th year,no formal,cold,2.57,7.22,59,0,no reason
15883,19,male,ba,3rd year,no formal,rainy,1.46,9.24,57,0,project work
15884,17,male,bba,4th year,high school,rainy,1.15,8.44,16,0,travel
15885,22,male,b.sc,1st year,no formal,sunny,3.32,8.92,68,0,travel
15886,18,female,b.tech,2nd year,high school,cloudy,0.44,9.19,58,0,none
15887,21,male,b.com,1st year,post graduate,cold,2.13,6.82,41,1,none
15888,21,male,b.tech,1st year,no formal,sunny,3.39,7.21,29,1,none
15890,18,male,b.com,1st year,graduate,sunny,5.12,9.5,37,1,none
15892,22,male,b.sc,1st year,high school,cold,3.71,9.87,27,0,sick
15893,24,female,diploma,1st year,high school,sunny,2.08,7.98,87,0,sick
15894,17,male,b.sc,4th year,high school,sunny,1.78,6.65,27,1,none
15895,20,female,bba,2nd year,high school,cloudy,1.61,4.23,11,1,none
15896,24,male,bca,2nd year,graduate,sunny,3.73,9.62,19,0,no reason
15897,19,male,bca,1st year,post graduate,cloudy,4.81,5.85,89,1,none
15900,24,female,diploma,2nd year,high school,cold,3.86,7.75,57,1,none
15905,24,male,nursing,4th year,high school,sunny,5.57,9.35,84,1,none
15906,17,male,bba,3rd year,post graduate,hot,1.13,8.08,80,0,none
15907,17,female,diploma,2nd year,high school,cold,5.8,7.72,54,1,none
15908,21,female,pharmacy,2nd year,graduate,cold,3.27,4.67,59,0,travel
15910,23,male,b.com,2nd year,post graduate,hot,3.97,6.5,54,1,none
15911,22,male,diploma,2nd year,phd,rainy,4.87,6.26,12,1,none
15912,20,male,b.com,4th year,graduate,rainy,0.55,6.97,89,0,none
15918,19,female,bba,2nd year,high school,sunny,0.08,6.45,57,0,no reason
15919,24,female,b.com,1st year,high school,cloudy,5.07,6.77,52,0,none
15920,22,male,bba,1st year,post graduate,cloudy,5.88,8.56,86,1,none
15921,18,female,b.com,1st year,high school,cloudy,5.81,5.8,23,0,none
15922,19,male,b.com,1st year,no formal,cloudy,2.14,7.66,23,1,none
15924,19,female,pharmacy,4th year,post graduate,cloudy,1.54,8.98,45,1,none
15925,22,female,b.com,1st year,no formal,hot,0.95,8.74,49,0,festival
15926,24,female,bca,2nd year,no formal,sunny,4.18,7.21,41,1,none
15929,18,female,b.tech,3rd year,phd,sunny,5.3,7.56,75,1,none
15934,21,male,diploma,4th year,graduate,rainy,1.42,8.39,89,1,none
15935,23,female,b.sc,1st year,high school,sunny,0.39,6.66,50,1,none
15936,23,male,bca,3rd year,high school,cloudy,1.93,7.89,33,0,project work
15937,17,male,ba,1st year,high school,cloudy,5.93,8.76,84,1,none
15938,20,female,bba,3rd year,no formal,cold,5.05,4.44,37,0,travel
15939,17,male,b.sc,1st year,high school,cloudy,0.22,5.78,62,0,festival
15940,20,male,b.sc,4th year,high school,cold,0.1,5.52,48,0,sick
15942,18,male,bca,1st year,high school,cold,2.94,8.56,25,1,none
15943,18,female,bca,2nd year,no formal,rainy,3.94,4.24,76,0,none
15945,21,male,pharmacy,1st year,high school,rainy,5.21,4.15,18,1,none
15946,22,female,diploma,4th year,no formal,rainy,2.89,6.43,37,0,travel
15950,22,female,diploma,2nd year,phd,sunny,2.15,6.92,74,1,none
15952,23,female,diploma,2nd year,high school,cloudy,0.2,6.12,26,1,none
15953,23,female,bca,3rd year,phd,rainy,1.86,9.24,6,0,no reason
15956,20,female,b.tech,1st year,no formal,rainy,3.86,4.34,77,0,sick
15958,20,female,b.sc,2nd year,post graduate,cloudy,2.51,8.85,45,1,none
15959,20,male,pharmacy,1st year,graduate,cold,2.02,5.29,9,1,none
15960,22,female,pharmacy,3rd year,phd,sunny,4.48,7.46,34,0,sick
15962,18,female,pharmacy,3rd year,no formal,cloudy,4.39,4.37,45,1,none
15963,24,female,bba,2nd year,phd,rainy,1.77,7.84,38,0,festival
15966,20,female,b.sc,2nd year,post graduate,hot,2.32,6.06,47,0,festival
15968,21,female,bca,3rd year,post graduate,cold,3.75,6.82,57,1,none
15969,23,female,bba,1st year,post graduate,cloudy,1.01,4.11,46,0,personal work
15971,18,male,pharmacy,3rd year,no formal,sunny,3.18,8.19,73,0,personal work
15972,23,male,bca,3rd year,graduate,cold,4.93,9.4,53,1,none
15973,24,male,bca,3rd year,high school,rainy,3.85,5.34,28,0,sick
15975,24,male,diploma,2nd year,phd,cloudy,3.0,7.48,37,1,none
15981,21,male,bba,4th year,post graduate,sunny,3.96,6.55,45,0,no reason
15983,24,male,diploma,2nd year,high school,rainy,3.48,8.45,22,0,sick
15984,19,female,pharmacy,2nd year,post graduate,hot,0.32,9.93,36,1,none
15986,19,male,b.tech,4th year,no formal,cloudy,1.37,8.82,74,0,none
15987,23,male,pharmacy,3rd year,phd,cold,0.46,8.78,35,0,sick
15989,17,male,nursing,3rd year,phd,rainy,3.86,5.6,86,0,personal work
15990,17,male,b.sc,1st year,graduate,hot,1.66,6.07,81,1,none
15991,19,male,bca,3rd year,high school,sunny,2.4,7.55,50,0,festival
15992,19,male,nursing,2nd year,high school,rainy,1.69,8.65,89,0,no reason
15993,18,female,b.tech,1st year,post graduate,cloudy,5.64,8.78,80,1,none
15995,20,female,b.com,3rd year,no formal,cold,0.05,7.32,22,0,sick
15996,18,male,bba,3rd year,graduate,hot,3.17,5.0,76,1,none
15998,22,female,ba,2nd year,graduate,cold,3.32,8.27,37,0,festival
15999,24,male,b.com,4th year,phd,cloudy,3.85,6.75,6,1,none
16000,24,female,b.tech,2nd year,post graduate,sunny,1.1,9.17,38,1,none
16001,21,male,diploma,2nd year,post graduate,cold,0.05,9.76,73,1,none
16002,17,female,bca,1st year,high school,cold,3.79,5.58,84,0,project work
16004,24,female,bca,2nd year,high school,sunny,0.92,8.59,23,1,none
16007,17,female,ba,4th year,post graduate,sunny,1.14,6.15,9,0,none
16010,17,female,bba,4th year,graduate,cold,3.29,4.06,44,0,travel
16012,20,female,b.com,2nd year,post graduate,cloudy,3.39,8.85,67,0,personal work
16014,18,male,b.com,1st year,post graduate,sunny,0.42,9.43,63,0,no reason
16015,23,female,ba,4th year,high school,cold,2.32,5.31,79,0,none
16016,20,male,nursing,3rd year,no formal,cloudy,0.62,4.32,21,0,festival
16017,23,male,diploma,1st year,graduate,sunny,1.37,7.66,53,1,none
16018,18,female,bba,2nd year,graduate,rainy,5.42,6.78,53,1,none
16019,21,male,ba,2nd year,high school,cloudy,3.79,5.3,24,1,none
16020,19,male,nursing,4th year,no formal,sunny,2.51,4.74,75,0,festival
16022,21,male,nursing,2nd year,graduate,hot,4.63,8.2,22,1,none
16024,17,male,b.com,1st year,graduate,cold,1.7,5.91,52,1,none
16025,22,female,diploma,3rd year,phd,hot,5.85,6.67,5,1,none
16026,17,male,pharmacy,2nd year,phd,hot,2.95,8.17,84,1,none
16027,19,male,ba,3rd year,high school,sunny,4.31,7.86,20,1,none
16029,17,male,pharmacy,4th year,phd,hot,1.18,7.77,56,0,festival
16031,18,female,nursing,4th year,phd,cold,5.56,4.91,15,0,festival
16032,21,female,pharmacy,1st year,graduate,sunny,3.78,9.32,74,1,none
16034,18,female,b.tech,3rd year,phd,cold,0.54,5.29,81,0,personal work
16035,22,female,b.tech,3rd year,no formal,cold,1.2,7.94,5,1,none
16036,19,female,b.com,2nd year,no formal,sunny,1.22,5.95,87,0,project work
16037,19,female,b.tech,3rd year,phd,hot,0.71,6.0,66,0,no reason
16039,22,female,bca,3rd year,graduate,cloudy,4.99,8.76,23,1,none
16040,22,male,bba,3rd year,no formal,cold,4.92,8.86,74,1,none
16042,21,female,b.sc,1st year,post graduate,sunny,5.92,9.63,35,1,none
16044,19,female,ba,1st year,high school,cold,1.32,8.74,87,1,none
16045,24,male,b.tech,3rd year,high school,sunny,2.93,5.87,79,0,festival
16048,20,male,b.tech,4th year,phd,sunny,0.61,8.27,78,1,none
16050,23,male,b.sc,2nd year,graduate,hot,4.4,5.83,65,0,travel
16052,22,female,nursing,1st year,phd,cloudy,5.45,7.63,32,1,none
16053,20,female,bba,4th year,graduate,sunny,5.19,9.4,46,1,none
16054,24,male,bca,1st year,no formal,cloudy,0.39,8.17,57,1,none
16055,22,male,b.tech,4th year,high school,sunny,5.23,9.25,22,1,none
16057,24,female,bba,3rd year,graduate,cloudy,4.65,5.73,21,1,none
16058,23,male,ba,4th year,phd,cold,2.98,7.67,77,0,travel
16059,21,female,nursing,4th year,no formal,rainy,2.77,4.48,81,0,project work
16061,21,male,ba,4th year,no formal,rainy,2.63,6.89,41,0,project work
16064,18,female,bba,2nd year,phd,cloudy,1.44,5.37,19,0,no reason
16065,21,male,bca,3rd year,no formal,sunny,4.99,4.39,27,0,travel
16068,20,female,ba,1st year,no formal,cold,4.33,7.13,70,1,none
16069,17,female,b.sc,4th year,no formal,cloudy,5.88,9.72,58,1,none
16071,23,male,b.sc,3rd year,no formal,cloudy,2.04,4.1,67,0,personal work
16072,23,male,diploma,2nd year,no formal,cold,4.79,7.1,52,1,none
16073,20,female,bca,2nd year,phd,cloudy,5.67,9.45,5,1,none
16074,17,female,diploma,2nd year,post graduate,rainy,2.33,7.85,41,0,none
16075,20,female,ba,3rd year,high school,hot,4.43,8.07,7,1,none
16076,24,female,pharmacy,1st year,post graduate,sunny,2.47,8.07,8,1,none
16078,18,female,pharmacy,2nd year,graduate,hot,1.91,7.09,37,1,none
16079,23,female,diploma,4th year,phd,cloudy,1.58,5.25,9,0,festival
16081,18,male,b.sc,4th year,phd,rainy,5.1,6.58,24,1,none
16084,21,female,nursing,2nd year,post graduate,sunny,3.35,4.57,69,0,personal work
16085,23,female,bca,1st year,high school,hot,1.8,4.41,52,0,no reason
16086,24,female,nursing,3rd year,no formal,cloudy,1.35,7.7,80,1,none
16087,20,male,bba,4th year,graduate,cold,1.04,9.37,63,1,none
16088,20,female,b.sc,2nd year,no formal,cold,2.68,6.97,44,0,personal work
16090,23,female,nursing,3rd year,phd,rainy,2.96,7.9,51,1,none
16091,18,male,bca,3rd year,no formal,sunny,5.1,9.86,86,1,none
16092,22,female,pharmacy,4th year,post graduate,cold,2.64,4.39,43,0,festival
16093,22,male,pharmacy,2nd year,high school,cold,3.39,5.76,45,1,none
16095,24,female,b.tech,3rd year,post graduate,hot,5.01,6.61,42,1,none
16096,19,male,b.sc,1st year,post graduate,cold,0.23,9.71,23,1,none
16097,21,female,ba,1st year,post graduate,cloudy,5.14,4.56,19,0,travel
16098,20,female,b.tech,4th year,high school,cloudy,4.25,4.79,74,0,festival
16099,22,female,pharmacy,1st year,high school,rainy,4.06,7.81,71,1,none
16100,24,female,b.com,3rd year,graduate,rainy,1.28,5.55,50,0,personal work
16103,23,male,b.tech,2nd year,graduate,sunny,5.73,8.23,40,1,none
16104,24,male,bca,4th year,post graduate,cold,0.7,6.36,89,0,none
16106,23,female,pharmacy,1st year,high school,rainy,5.21,5.97,11,1,none
16107,22,male,diploma,4th year,post graduate,hot,0.56,7.92,39,1,none
16108,23,female,ba,1st year,post graduate,rainy,0.59,9.59,46,0,none
16109,24,male,diploma,4th year,phd,cold,1.29,4.06,37,1,none
16110,17,male,b.com,2nd year,high school,cold,0.05,6.75,88,0,personal work
16111,21,male,b.sc,2nd year,graduate,cloudy,1.4,4.49,67,0,travel
16112,17,male,b.tech,3rd year,phd,cloudy,4.8,5.14,45,1,none
16113,21,male,b.sc,2nd year,high school,hot,4.78,9.03,76,0,none
16115,19,female,bca,1st year,high school,rainy,5.5,5.69,9,1,none
16116,24,female,b.com,3rd year,no formal,rainy,5.79,6.16,48,0,travel
16120,17,male,diploma,2nd year,high school,cloudy,3.04,6.39,72,1,none
16123,18,male,bca,3rd year,post graduate,sunny,5.08,9.68,23,1,none
16127,23,female,b.com,2nd year,high school,hot,0.87,9.5,6,1,none
16128,20,male,b.com,1st year,no formal,rainy,3.87,5.46,38,0,no reason
16130,19,female,nursing,2nd year,no formal,cold,4.66,9.78,58,1,none
16132,17,male,bba,1st year,graduate,sunny,1.22,5.49,16,0,none
16133,18,male,b.com,2nd year,high school,hot,3.98,7.33,73,1,none
16135,20,female,nursing,3rd year,graduate,cold,2.47,9.17,15,0,none
16138,19,female,b.sc,2nd year,high school,cloudy,3.86,4.46,75,0,none
16139,24,male,pharmacy,4th year,high school,cold,1.31,4.69,60,1,none
16142,18,female,b.com,4th year,high school,sunny,2.53,4.37,12,0,no reason
16144,24,male,b.com,4th year,phd,cloudy,2.56,9.02,40,1,none
16145,18,female,bba,2nd year,high school,sunny,4.37,4.48,40,0,sick
16146,19,male,b.com,2nd year,high school,rainy,2.51,9.84,30,1,none
16147,20,female,b.sc,4th year,post graduate,cold,0.12,8.81,11,0,no reason
16148,23,female,ba,4th year,graduate,rainy,1.22,5.23,15,1,none
16149,24,female,bba,3rd year,high school,hot,3.52,6.07,51,1,none
16150,17,male,b.sc,1st year,high school,hot,3.28,9.87,87,0,none
16152,23,female,b.tech,2nd year,high school,rainy,1.4,8.55,31,0,personal work
16153,17,female,bca,3rd year,high school,cloudy,3.25,6.03,5,1,none
16155,18,female,b.tech,2nd year,high school,sunny,5.3,5.73,12,0,project work
16157,24,male,nursing,4th year,post graduate,cloudy,1.76,4.06,29,0,travel
16163,21,female,bca,2nd year,post graduate,rainy,5.81,4.27,79,0,sick
16166,22,female,b.tech,2nd year,no formal,rainy,1.14,9.27,36,0,festival
16168,23,male,bca,3rd year,phd,cloudy,3.86,9.17,57,1,none
16171,23,male,bba,3rd year,graduate,cold,2.92,9.19,81,1,none
16172,24,male,nursing,2nd year,graduate,cold,1.84,9.54,19,0,festival
